"x","y","frame_number","sequence_id","sequence_annotation","number_of_points","filename","file_last_mod_date","species","group_id","sequence_id_original","Directory","CreateDate","ImageHeight","ImageWidth","TimeOfDay","xdim","ydim","radius","angle","frame_count","pixdiff","dist","timediff","time","speed","frames"
448.866339018117,1093.65249938442,76,92,"Fox",2,"D:/Survey_xxx/DeploymentImages/15/IMG_0151.JPG","Sun Oct 22 2017 21:07:00 GMT+0100 (British Summer Time)","Fox","15",8,"D:/Survey_xxx/DeploymentImages/15","2017:10:22 20:07:01",1536,2048,0.838206018518519,2048,1536,4.16422709855655,-0.182871768971914,1,412.145051889473,3.83578042838283,1,4.18786610878661,0.915927187914374,2
1048.28244382166,1175.39396282103,80,93,"Fox",6,"D:/Survey_xxx/DeploymentImages/15/IMG_0161.JPG","Mon Oct 23 2017 03:43:54 GMT+0100 (British Summer Time)","Fox","15",9,"D:/Survey_xxx/DeploymentImages/15","2017:10:23 02:43:54",1536,2048,0.113819444444444,2048,1536,3.23263769320224,0.00772094168344667,1,1080.24191167524,8.65006012096021,4,20.9393305439331,0.413101082807371,6
214.442803572615,1058.51461228848,89,94,"Fox",3,"D:/Survey_xxx/DeploymentImages/15/IMG_0171.JPG","Mon Oct 23 2017 05:04:40 GMT+0100 (British Summer Time)","Fox","15",10,"D:/Survey_xxx/DeploymentImages/15","2017:10:23 04:04:40",1536,2048,0.169907407407407,2048,1536,4.74137332765787,-0.257410001601841,1,208.905951538604,4.20936151905427,2,8.37573221757322,0.502566391774389,3
944.29320346501,1039.2549675171,92,95,"Fox",10,"D:/Survey_xxx/DeploymentImages/15/IMG_0181.JPG","Tue Oct 24 2017 04:04:02 GMT+0100 (British Summer Time)","Fox","15",11,"D:/Survey_xxx/DeploymentImages/15","2017:10:24 03:04:02",1536,2048,0.127800925925926,2048,1536,4.67310631705228,-0.0253438876391851,1,1109.02410305418,18.4204947971624,6,37.6907949790795,0.488726618989777,10
532.554831776397,1054.287941099,102,96,"Fox",10,"D:/Survey_xxx/DeploymentImages/15/IMG_0191.JPG","Tue Oct 24 2017 05:27:26 GMT+0100 (British Summer Time)","Fox","15",12,"D:/Survey_xxx/DeploymentImages/15","2017:10:24 04:27:26",1536,2048,0.185717592592593,2048,1536,4.64898660212479,-0.156261845485307,1,549.218918188631,5.89081838677119,6,37.6907949790795,0.156293290975712,10
884.630865821953,1224.49784181585,112,97,"Hedgehog",9,"D:/Survey_xxx/DeploymentImages/15/IMG_0201.JPG","Tue Oct 24 2017 06:40:52 GMT+0100 (British Summer Time)","Hedgehog","15",13,"D:/Survey_xxx/DeploymentImages/15","2017:10:24 05:40:52",1536,2048,0.236712962962963,2048,1536,2.94758087842374,-0.0443143600110484,1,702.089308975226,1.21580938500649,5,33.5029288702929,0.0362896446968416,9
654.79438478483,1097.11391683666,122,98,"Fox",10,"D:/Survey_xxx/DeploymentImages/15/IMG_0321.JPG","Wed Oct 25 2017 19:53:56 GMT+0100 (British Summer Time)","Fox","15",14,"D:/Survey_xxx/DeploymentImages/15","2017:10:25 18:53:57",1536,2048,0.787465277777778,2048,1536,4.04711945842842,-0.117394074715597,1,844.308253312571,9.96670970225492,7,37.6907949790795,0.264433523033595,10
287.006324216793,923.857015097781,132,99,"Fox",2,"D:/Survey_xxx/DeploymentImages/15/IMG_0341.JPG","Thu Oct 26 2017 19:21:40 GMT+0100 (British Summer Time)","Fox","15",15,"D:/Survey_xxx/DeploymentImages/15","2017:10:26 18:21:40",1536,2048,0.765046296296296,2048,1536,8.29898682088736,-0.234337418160322,1,182.760402568082,4.83608822190029,1,4.18786610878661,1.15478577783412,2
316.633706260293,1057.14717618795,137,100,"Fox",2,"D:/Survey_xxx/DeploymentImages/15/IMG_0351.JPG","Fri Oct 27 2017 19:02:06 GMT+0100 (British Summer Time)","Fox","15",16,"D:/Survey_xxx/DeploymentImages/15","2017:10:27 18:02:07",1536,2048,0.751469907407407,2048,1536,4.71144348681795,-0.224916978822704,1,264.82068536029,2.67870566265481,1,4.18786610878661,0.639634981890798,2
194.772373968074,971.844243583401,140,101,"Fox",2,"D:/Survey_xxx/DeploymentImages/15/IMG_0361.JPG","Fri Oct 27 2017 19:14:26 GMT+0100 (British Summer Time)","Fox","15",17,"D:/Survey_xxx/DeploymentImages/15","2017:10:27 18:14:26",1536,2048,0.760023148148148,2048,1536,6.61203737204961,-0.263664489040602,1,976.795363565472,3.07735956350278,1,4.18786610878661,0.734827590845403,2
-0.361394964173886,978.967986225375,142,102,"Fox",6,"D:/Survey_xxx/DeploymentImages/15/IMG_0371.JPG","Fri Oct 27 2017 19:22:36 GMT+0100 (British Summer Time)","Fox","15",18,"D:/Survey_xxx/DeploymentImages/15","2017:10:27 18:22:37",1536,2048,0.765706018518518,2048,1536,6.58913708362098,-0.325709992428241,1,986.143707133593,5.20260575928425,3,20.9393305439331,0.248460940447385,6
229.472216112027,975.139460440327,148,103,"Fox",2,"D:/Survey_xxx/DeploymentImages/15/IMG_0381.JPG","Sat Oct 28 2017 05:08:30 GMT+0100 (British Summer Time)","Fox","15",19,"D:/Survey_xxx/DeploymentImages/15","2017:10:28 04:08:30",1536,2048,0.172569444444444,2048,1536,6.48241027399818,-0.252631190267796,1,1978.57579643974,4.52674093600902,1,4.18786610878661,1.08091825727461,2
1045.65185627129,1342.6503537168,150,104,"Hedgehog",10,"D:/Survey_xxx/DeploymentImages/15/IMG_0391.JPG","Sat Oct 28 2017 21:00:38 GMT+0100 (British Summer Time)","Hedgehog","15",20,"D:/Survey_xxx/DeploymentImages/15","2017:10:28 20:00:38",1536,2048,0.833773148148148,2048,1536,2.36075826934416,0.00688450968266629,1,431.976453943534,2.91657405393652,6,37.6907949790795,0.0773816008804108,10
1453.15419752963,1162.39578359697,160,105,"Fox",9,"D:/Survey_xxx/DeploymentImages/15/IMG_0401.JPG","Sat Oct 28 2017 21:23:14 GMT+0100 (British Summer Time)","Fox","15",21,"D:/Survey_xxx/DeploymentImages/15","2017:10:28 20:23:14",1536,2048,0.849467592592593,2048,1536,3.23130505654819,0.136455562573025,1,2742.99746027627,11.0017340808203,6,33.5029288702929,0.328381262528231,9
